ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight(kg),Length(cm),Width(cm),Height(cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
261822658,simple,2900439252045,"Ổ khóa Yale Y120/50/127/1 chìa răng cưa, màu bạc",1,0,visible,,"ĐẶC ĐIỂM NỔI BẬT   Chất liệu thân khóa: Đồng thau/ lớp Satin Chrome bên ngoài chống hoen gỉ, bụi bám làm cho ổ khóa lúc nào cũng mới.   Càng khóa: bằng thép Boron (dùng trong công nghiệp ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,555000,590000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/29/37/e5/39335862b1620784d7e6198386d59fb9.jpg,,,,,,,,,0
229795835,simple,6022458160779,Pin Maxell CR2016 Lithium 3V Cao Cấp Made In Japan Date 2031,1,0,visible,,"Pin CR2016 Maxell Sử dụng cho Remote Smartkey, Pin nguồn máy tính , đồng hồ , cân điện tử,…Là thương hiệu đến từ Nhật Bản, chất lượng công nghệ và sản xuất tại Nhật Bản nên khách hàng yên tâm tin dùng...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,25000,25000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/e8/00/c4/d0280bbbb80b378470ce4532390b3608.jpg,,,,,,,,,0
275840261,simple,1299284017174,Giấy lọc cà phê 40 cái 5x7x12cm,1,0,visible,,"""- Chất liệu: giấy- Kích thước: 13 x 25 x 2,5 cm- Công dụng: Lọc, pha cà phê. 1 túi có thể sử dụng cho 1 đến 2 lần pha. - Nhập khẩu trực tiếp từ Nhật, sản xuất tại Nhật""#lọccàphê #túilọccàphê #túilọc ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,100000,100000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/5e/e3/4f/8e473d8d8026c0e4afb9e45cc68b8a30.jpg,,,,,,,,,0
217574733,simple,1694687336862,"Kem tẩy rửa xoong nồi KG25S đa năng, tẩy trắng nồi, chảo, đánh bay các vết bẩn cứng đầu - Hàng chính hãng",1,0,visible,,"KEM TẨY XOONG NỒI ĐA NĂNGThông tin sản phẩm:- Tên sản phẩm: Bột tẩy trắng nồi, xoong, chảo đa năng Hàn Quốc- Trọng lượng: 500g- Xuất xứ: Hàn Quốc.- Cần đậy nắp hộp thật kín sau mỗi lần dùng để tránh...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,28000,50000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/7a/72/6a/a1f987072dde42f9cdcf6d9275a3c136.jpeg,,,,,,,,,0
243224079,simple,8120933735619,Đèn bắt muỗi Điện Quang ĐQ EML06L ,1,0,visible,,"Đèn Bắt Muỗi Điện Quang ĐQ EML06L (380x65x250mm)ĐÈN BẮT MUỖI ĐIỆN QUANG - GIẢI PHÁP DIỆT MUỖI AN TOÀN, HIỆU QUẢ, TIỆN LỢI!  Thời tiết nóng bức, không khí ẩm thấp tạo cơ hội cho muỗi quấy hoành hà...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,345000,345000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/aa/8c/21/5df9b3e3894aeb7021029f969049b2fb.png,,,,,,,,,0
190613806,simple,9911673766533,Gạt Tàn Sứ | Gạt Tàn Hoàng Kim Chất Liệu Sứ Kẻ Viền Vàng Phong Cách Tân Cổ Điển NORDIC,1,0,visible,,"Hút thuốc không phải là thói quen tốt hoặc trong gia đình bạn có thể không có người hút thuốc nhưng gia đình, phòng làm việc, phòng tiếp khách chúng ta nên có gạt tàn thuốc.   Bởi vì khi bạn bè, n...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,218500,218500,,,,https://salt.tikicdn.com/cache/750x750/ts/product/aa/b9/2e/05a745c1589ab3ff58ed04eda591b8ea.jpg,,,,,,,,,0
275439348,simple,5537294775402,"RON CAO SU DÙNG CHO TẤT CẢ MÁY XAY SINH TỐ ĐƯỜNG KÍNH 8CM, 8,5CM (BẢN DẸP)",1,0,visible,,- Dùng thay thế cho máy xay sinh tố bị hỏng ron.- Chất liệu silicon.- Đường kính 8.5cm quý khách vui lòng bấm chọn kích thước khi đặt mua.- Giá trên là 1 cái- Bảo hành 1 tháng....,,2025-12-03,taxable,,1,,,no,no,,,,,1,,15000,15000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/44/88/5b/174d1c816328385890a368e308147765.jpg,,,,,,,,,0
176070833,simple,7535455911114,"Bộ 12 Hũ Thủy Tinh Sọc Làm Sữa Chua 100ml, Hũ Lọ Yaourt, Lọ Pudding, Hủ Làm Sữa Chua, Caramen- Có Nắp Đậy- Hàng Chính Hãng MINIIN",1,0,visible,,"Bộ 12 Hũ Thủy Tinh Sọc Làm Sữa Chua 100ml, Hũ Lọ Yaourt, Lọ Pudding, Hủ Làm Sữa Chua, CaramenHũ Thủy Tinh làm sữa chua, pudding được làm từ thủy tinh cao cấp, có chứng nhận ATTP, phù hợp để làm sữa c...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,63000,63000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/9a/2c/e4/24c3e7379891d5f1991a7361a6aac66a.png,,,,,,,,,0
186254304,simple,9575482474426,Ga chống thấm một màu Lidaco đủ size nệm (màu ngẫu nhiên),1,0,visible,,"ĐẶC ĐIỂM NỔI BẬT - Ga chống thấm bọc đệm với tác dụng chống thấm sẽ giải quyết được nỗi lo bị hỏng đệm, mất vệ sinh hoặc để lại mùi khó chịu do nước bẩn thấm loang lổ vào đệm, thuê giặt tốn kém mà kh...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,59000,89000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/b6/e7/aa/4525e9ca817809763767b5b42d7633e2.jpg,,,,,,,,,0
89421389,simple,5381757330903,Bộ tách cốc lọc trà gốm Bát Tràng,1,0,visible,,===========================      ...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,120000,120000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/64/65/59/08e3b089ddd9aeba0a63f22c4a6555fc.jpg,,,,,,,,,0
100133394,simple,7499905239069,BẪY CHUỘT HÀM ẾCH THÔNG MINH HIỆU QUẢ,1,0,visible,,THÔNG TIN SẢN PHẨM :   - Tên sản phẩm : Bẫy chuột thông minh   - Chất liệu : nhựa ABS   - Trọng lượng : 300gr   - Màu sắc : Đen   - Xuất xứ : Trung Quốc   LƯU Ý : đặc biệt cha mẹ lưu ...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,25000,25000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/bb/73/6d/964d613196ea177ac10ac94129f4067f.jpg,,,,,,,,,0
74380368,simple,7117555441103,Dầu làm mát taro TC#1,1,0,visible,,"DẦU BÔI TRƠN LÀM MÁT KHOAN,CẮT, GỌT, TARO KIM LOẠITC#1Dung tích 500g, dạng can.Công dụng Bôi trơn làm mát quá trình tạo ren, khoan, cắt gọt kiml oạiĐóng gói 10 bình/thùng cartonTiêu chuẩn quốc tế về a...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,185000,185000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/0a/15/de/d3700a4a42d5d23f7599f03f19c4df3a.jpg,,,,,,,,,0
74162082,simple,5628161842014,"Bộ Ấm Uống trà Bát Tràng mẫu Tròn – Hoa văn nổi sần kiểu đất nẻ cực đẹp – 1 ấm, 6 ly, 7 dĩa – Màu Xanh",1,0,visible,,"Là dòng sản phẩm mới nhất với kiểu dáng bắt mắt, cùng sự tiện lợi trong sử dụng. Cùng với đó là sự tinh tế trong mẫu hoa văn cùng màu men, vân nổi độc đáo. Là sự lựa chọn tuyệt vời cho phòng khách gia...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,320000,320000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/1c/32/80/f29fdac9676a52368f2d96745c5ccd4b.jpg,,,,,,,,,0
11289874,simple,4944380248958,"Ổ cắm Công suất lớn Điện Quang ĐQ ESKHP 3RW (3 lỗ, màu đỏ trắng, không dây)",1,0,visible,,"Ổ cắm Công suất lớn Điện Quang ĐQ ESKHP (3 lỗ, không dây)Với các loại ổ cắm thông thường chúng ta đang sử dụng hằng ngày công suất tối đa cho phép khoảng 2000W, chỉ dùng được cho 1 bếp từ. Với Ổ cắm ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,102300,102300,,,,https://salt.tikicdn.com/cache/750x750/ts/product/33/e2/82/488ce368173b6e5eea898be82269a61e.png,,,,,,,,,0
70840668,simple,4495913333509,Pin Energizer Specialty ECR2032 Vỉ 1 Viên,1,0,visible,,"Với công nghệ sản xuất hiện đại, độ bền vượt trội, Pin có khả năng giữ điện lên đến 5 năm nên bạn không phải lo khi mua về mà chưa sử dụng đến.Kích thước : 20 x 3,2 mmThay thế cho : 5004LC, BR2032,...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,30000,30000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/3e/4f/d4/04c894aeaed49581ada20b7a250fb620.jpg,,,,,,,,,0
57867025,simple,2050538247185,Cây Lau Nhà Xoay 360 Độ Sunhouse Ks-Mo350I,1,0,visible,,"Đặc điểm nổi bậtCây lau nhà xoay 360 độ SUNHOUSE KS-MO350I có cán làm bằng inox 201 với tay cầm bằng nhựa PP cao cấp, chắc chắn, không bị han gỉ và có thể tháo lắp dễ dàng khi sử dụng. Cây lau có th...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,149000,200000,,,,https://salt.tikicdn.com/cache/750x750/media/catalog/producttmp/e4/c9/06/cff0628aec257b9d26cbf35e507235a9.jpg,,,,,,,,,0
108903219,simple,6703629069231,Combo 2 Cuộn (80 Tờ 1 cuộn) Khăn Giấy Lau Bếp Đa Năng Họa Tiết - Tặng 1 quả bóng cao su,1,0,visible,,"CUỘN 80 TỜ KHĂN GIẤY LAU BẾP ĐA NĂNG TRẮNG HỌA TIẾTGiấy vải không dệt dùng cực dai có thể tái sử dụng được nhiều lần. Khăn lau đa năng giúp làm sạch mọi bề mặt một cách nhanh chóng, hiệu quả.Chất l...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,57000,57000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/95/a7/21/a59194d43262264dc7013ca58fb6953f.jpg,,,,,,,,,0
76198947,simple,6772571995194,Bộ ấm trà đắp nổi gốc cây tách lót,1,0,visible,,"Bộ ấm trà đắp nổi gốc cây được làm hoàn toàn từ đất sét tử sa của làng gốm bát tràng, Bộ ấm trà được đắp nổi dưới bàn tay khéo léo của người thợ nên vẫn giữ được nét mộc mạc tinh tế của nguyên liệu.S...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,400000,400000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/b6/aa/73/9cfe931b8f8adea0ebbe856f18d468d0.JPG,,,,,,,,,0
275306132,simple,4041877886111,"Ga chống thấm Cotton cao cấp không sột soạt, mềm mại, thoáng mát loại 1 LoveMama",1,0,visible,,"QA TẶNG 1 ga chống thấm: tặng 1 vòng dâu cho bé yêu 2 ga chống thấm: tặng 1 vòng dâu + 1 túi giặt.Xuất xứ: sản phẩm của ga chống thấm LoveMama, 100% làm từ Việt NamMay theo kích thước yêu cầu, ib đ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,350000,350000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/a2/43/2d/e4425191c2b1c299956e7654a7d862e8.jpg,,,,,,,,,0
68080486,simple,8176902435430,"Combo 2 Khuôn làm giò lụa, giò xào, chả inox tiện dụng loại 1kg",1,0,visible,,"KHUÔN LÀM GIÒ INOX 1 KG  :- Vào những dịp lễ tết, giỗ chạp thì món giò là món truyền thống của người dân Việt Nam , gần như không thể thiếu. Bạn lo lắng về vấn đề an toàn thực phẩm không muốn sử dụng...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,85000,85000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/19/de/9a/8f3b73df3226dbb153245b34735bec8c.jpg,,,,,,,,,0
59553917,simple,7143434815499,"Viên Diệt Chuột Nhật Bản Hộp 4 Vỉ Sạch Sẽ, An Toàn Và Hiệu Quả",1,0,visible,,"Viên Diệt Chuột Dethmor Nhật Bản Hộp 4 VỉViên diệt chuột Dethmor là sản phẩm mang tính ưu việt cao nhờ đặc tính làm chuột chết từ từ khiến chúng mất cảnh giác với sản phẩm, tăng hiệu quả diệt cả đàn ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,155000,155000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/e0/ed/f2/b3c70008174de23f7d11d2aac59753b5.jpg,,,,,,,,,0
67035591,simple,3551194135537,Cây Lau Nhà 360 Độ Viethome Plastic Y9 (F25) Mâm Nhựa + Bông Trắng - VY9N,1,0,visible,,"Cây Lau Nhà 360 Độ Viethome Plastic Y9 (F25) Mâm Nhựa + Bông Trắng - VY9N có thân cây làm bằng hợp kim Inox F25 cao cấp dày dặn, cứng  cáp, không gỉ sét, bền, đẹp, nhẹ. Có lẫy khoá điều chỉnh  ngắn...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,86000,86000,,,,https://salt.tikicdn.com/cache/750x750/media/catalog/product/v/y/vy9n_xanhbien--1-.u5131.d20170419.t140335.28886.jpg,,,,,,,,,0
134939494,simple,9611061008236,"Áo Mưa Bộ Gió Thời Trang 2 Lớp, Chống Thấm Cao Cấp Thảo Kiên",1,0,visible,,"Bộ quần áo mưa 2 lớp vải dù với chất lượng chống thấm vượt trội, kiểu dáng thời trang, sử dụng công nghệ ép đường may tiên tiến nhất hiện nay. Sử dụng chính cho việc đi mưa, làm việc dưới trời mưa với...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,320000,320000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/48/82/37/5d6a11cfbc38a4ce0352adc1f97a06f1.jpg,,,,,,,,,0
278058521,simple,5567777166171,Hộp cơm điện cầm tay Bear LB-4H15W - Hàng chính hãng,1,0,visible,,"Thiết kế nhỏ gọn, dễ mang theo:Với kích thước và trọng lượng tối ưu, hộp cơm Bear LB-4H15W dễ dàng bỏ vào túi xách, balo để mang đi làm, đi học, đi du lịch hoặc dã ngoại.Kiểu dáng hiện đại, màu sắ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,490000,690000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/b7/45/52/415c7bd3a5ae67b3ebb119c159d61d8b.jpg,,,,,,,,,0
276407590,simple,6901258249447,"BĂNG KEO CHỐNG THẤM NƯỚC CHO TƯỜNG NHÀ , MÁI TÔN ỐNG NƯỚC BỂ NƯỚC",1,0,visible,,"Băng Keo Siêu Dính Đa Năng - Dán trần nhà, dán tường, mái tôn chống thấm - Dán bể nước, ống nước, xô, chậu, bể bơi, phao bơi, bạt đầm nuôi tôm và các vết nứt, vết rạn ở mọi vật dụngSản phẩm băng keo ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,17000,17000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/de/7e/0a/610ad2ccfc38f65fcdea1cecf67ab701.jpg,,,,,,,,,0
277999708,simple,9930483264155,Ống Nhòm Một Mắt Siêu Nét Monocular 16X52 66M/8000M Kèm Túi Đựng,1,0,visible,,- Có thể quan sát trong khoảng cách từ 66m – 8000m- Zoom cực đại lên đến 35 lần- Được trang bị thấu kính trong và chống rung mang đến cho bạn những hình ảnh sống động và chân thực.- Cấu tạo s...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,185000,185000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/7e/5f/6b/b440bddf79c9ae70586eb546f1ec1105.jpg,,,,,,,,,0
277928073,simple,7847514728272,Bộ Đồ Chơi Nấu Ăn Nhà Bếp 84 Món Cho Bé,1,0,visible,,"#dochoi #trochoi #lambep #bonauan #nhuacaocap   Dimsum, mì gói, khoai tây chiên, bánh giò, bánh xếp, bánh tart, kem,   bánh bao hấp....tất tần tật các thể loại món ăn ĐỒ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,254000,254000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/41/8b/9a/6f0c6e9236b50ba3dac4fb314f8d6f2b.jpg,,,,,,,,,0
278727846,simple,5503125177858,Ni vô cân bằng 03,1,0,visible,,"Ni vô cân bằng ls 03ni vô cân bằng ls 03 chuyên dùng để lấy cân bằng, vạch đường bằng tia laser. Sản phẩm tích hợp thêm chức năng thước đo.Ngoài ra giúp bạn dễ dàng lấy các điểm hoặc đánh dấu cá...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,109000,120000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/fb/e0/8e/4d1318b9a125ee6839b375eab1a71a17.jpg,,,,,,,,,0
277835870,simple,2132016699695,"Bộ đổi 220V sang 12V, chuyển đổi nguồn điện máy hút bụi ô tô tặng kèm chấu 3 chân sang 2 chân",1,0,visible,,"Bộ chuyển đổi nguồn điện 220V sang 12V, chuyển đổi nguồn điện máy hút bụi ô tôGIỚI THIỆU SẢN PHẨMBộ chuyển đổi nguồn điện 220V sang 12V, chuyển đổi nguồn điện máy hút bụi ô tôTất cả các sản phẩm sử...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,95000,95000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/38/3c/1f/738022d1161d594f7c0089d84f0e5eeb.jpg,,,,,,,,,0
277743862,simple,9713724899388,Đồng hồ điện tử để bàn có đèn led đa chức năng  206758,1,0,visible,,Đồng hồ điện tử để bàn nhiều màu sắcĐa chức năng: hiển thị thời gian; ngày tháng; nhiệt độ chế độ thời gian: 12h/24hSử dụng 3 pin AAA ( Không bao gồm )Màn hình đèn LED sáng nền cảm biến tự động: tự...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,85900,85900,,,,https://salt.tikicdn.com/cache/750x750/ts/product/ae/88/1f/8e12d46ae4e04fdcc478ca0177591ae0.png,,,,,,,,,0
277527852,simple,9491871235704,Quả bồ kết khô Tuệ Tâm - Bồ kết chắc hạt thơm và quả to không bị sâu mọt - Gói 500gr,1,0,visible,,"Từ trước đến nay, khi nhắc đến bồ kết, người ta thường chỉ nhắc đến câu “Bồ kết sạch gàu, mần chầu tốt tóc”. Tuy nhiên, còn nhiều công dụng độc đáo của bồ kết mà chúng ta chưa quan tâm đếMô tả cây Bồ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,89000,89000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/1b/ba/6d/a392207511016f63a974f752e7aceb1e.jpg,,,,,,,,,0
200802873,simple,6515979325932,LỌ ĐỰNG TĂM SỨ CÁO CẤP HỌA TIẾT TÂN CỔ ĐIỂN PHONG CÁCH CHÂU ÂU SANG TRỌNG TẮNG HỌA TIẾT,1,0,visible,,"Lọ vừa đựng tăm vừa là vật phẩm trang trí, an toàn khi sử dụng, thân thiện với môi trường   Phong cách thiết kế đơn giản, sử dụng nhanh chóng   Chất liệu : Sứ màu nung nhiệt độ cao trên 3...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,90850,90850,,,,https://salt.tikicdn.com/cache/750x750/ts/product/79/81/80/30894a265a650ee4fafef265d726ab65.jpg,,,,,,,,,0
276814207,simple,6115305052720,"Ống hút inox loại ống hút thẳng, cọ rửa ống hút, Hàng chính hãng, thép không gỉ - JoyMall",1,0,visible,,"Ống hút inox loại ống hút thẳng, cọ rửa ống hút, Hàng chính hãng, thép không gỉ - JoyMallKích thước: ống thẳng: 21.5x0.6cmChất liệu: Inox không gỉ, nặng tay và chắc chắn hơn các loại ống hút thông ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,8000,10000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/23/63/1a/166440db49dcb54f7608170cc2e17a01.jpeg,,,,,,,,,0
277525419,simple,7371675956797,"Vỏ Hột Quẹt Bật Lửa Sạc Điện USB JOBON ZB310 Thiết Kế Đẹp Độc Lạ, Tia Lửa Plasma - giao màu ngẫu nhiên",1,0,visible,,"*Lưu ý: Để đảm bảo an toàn trong quá trình vận chuyển, sản phẩm mới sẽ không có sẵn Xăng/Gas. Quý Khách nhận hàng vui lòng nạp thêm Xăng/Gas vào để sử dụng. Cảm ơn!– Mã sản phẩm: Jobon ZB310– Nhãn h...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,319000,319000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/c2/87/81/d14d3b77e98e8a8135fa489a350500a5.jpg,,,,,,,,,0
188729458,simple,8973359032485,Bộ 4 mũi tháo nhổ bu lông ốc vít gãy độ cứng 61 siêu bền,1,0,visible,,Bu lông ốc vít lâu ngày bị gỉ sét không thể tháo dời theo cách thông thường. Nếu bạn cố tháo chúng theo cách thông thường sẽ dễ dẫn tới hỏng cả chi tiết máy hoặc càng khó khăn hơn trong việc tháo dời ...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,21228,21228,,,,https://salt.tikicdn.com/cache/750x750/ts/product/c2/ae/ec/791213752909b7001d062ed9d0474b04.jpg,,,,,,,,,0
278061162,simple,6094254358698,Đầu nối vòi rửa chén tăng áp 3 chế độ phun Hobby home decor VSTA5,1,0,visible,,Đầu nối vòi rửa chén tăng áp 3 chế độ phun Hobby home decor VSTA5Thông tin kỹ thuậtChất liệu chính: nhựa ABSCó nút chuyển 3 chế độ phun khác nhauPhù hợp cho cái đầu vòi có đường kính gắn không...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,75000,109000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/cc/35/45/d9198337f6ddf4c8fe9bbec752c54650.jpg,,,,,,,,,0
276632187,simple,7294967534962,Bàn làm việc IGA kèm kệ sách decor phong cách minimalísm - GM162,1,0,visible,,"- Tên sản phẩm: Bàn làm việc IGA kèm kệ sách decor phong cách minimalism- Màu sắc: Trắng- Chất liệu: Chân thép phủ sơn tĩnh điện, mặt gỗ mdf phủ melamin chống xước- Kích thước: Đa dạng- Công năn...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,461000,461000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/42/19/7f/41c6c3a837b670bdac98595dbaa0539b.jpg,,,,,,,,,0
276081559,simple,5203105876641,"Bình giữ nhiệt LocknLock New Clip Tumbler màu xanh da trời LHC4279SBLU 540ml, Hàng chính hãng, có 2 nắp thay thế - JoyMall",1,0,visible,,"Bình giữ nhiệt LocknLock New Clip Tumbler màu xanh da trời LHC4279SBLU 540ml, Hàng chính hãng, có 2 nắp thay thế - JoyMallLỜI KHUYÊN CHO LY GIỮ NHIỆT KHÔNG PHẢI AI CŨNG BIẾT Nắp của ly giữ nhiệt t...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,429000,572000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/be/d0/b0/91ad7c69c0ce164f180194961f225551.jpg,,,,,,,,,0
274996852,simple,5802142722592,Kệ nhà bếp đa năng kệ để lò vi sóng khung thép chống ghỉ chắc chắn thương hiệu IGA - GM136,1,0,visible,,"- Tên sản phẩm: Kệ nhà bếp đa năng kệ để lò vi sóng khung thép chống ghỉ chắc chắn thương hiệu IGA- Chất liệu: Gỗ mdf phủ melamin chống xươcs, khung thép chống ghỉ phủ sơn tĩnh điện.- Màu sắc: Đen -...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,592000,592000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/51/01/f4/c395ed55113e956e55a07508bfddaeb7.jpg,,,,,,,,,0
273913644,simple,5536843405257,Khuôn làm kem 3 ô silicone hình dáng dễ thương tặng 50 que gỗ - Hàng chính hãng ,1,0,visible,,"Được làm từ chất liệu bền và thiết kế độc đáo.Được thiết kế để dễ dàng và có thể đứng thẳng trong tủ đá.Biến nước trái cây, trái cây, sữa chua, và thậm chí cả bánh pudding thành đồ ăn nhẹ đông lạnh ng...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,49000,98000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/11/4a/62/4bf5b22a14262ff1f929d699c116e117.png,,,,,,,,,0
274566329,simple,8551011835387,Vòi bơm hút nước rửa chén Inox 304 có bình 500ml Hobby home decor NRC7,1,0,visible,,Vòi bơm hút nước rửa chén Inox 304 có bình 500ml Hobby home decor NRC7Thông tin kỹ thuậtChất liệu đầu bơm: Inox 304 xước không rỉ sétThân và van hút bằng nhựaCó bình chứa nước rửa chén 500ml...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,349000,509000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/8b/63/d1/ca5e4bbbfa9028d8b200d3343613544b.jpg,,,,,,,,,0
1514649,simple,6122507219953,Đàn Guitar Acoustic DVE70Ya - Màu Vàng,1,0,visible,,"THÔNG TIN CHI TIẾT CỦA CÂY ĐÀN DVE70Mặt top: gỗ thôngMặt lưng và hông: laminate rose woodCần đàn: gỗ thao lao, không có ty.Mặt phím: gõ mậtNgựa đàn: gõ mậtDây: Alice A206Khoá: Tai...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,1190000,1190000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/db/1d/3c/6c06d011f3f52921cacd7aa0482e9e29.png,,,,,,,,,0
274507655,simple,3516407891849,Kệ chữ nhật để đồ nhà tắm dán tường inox 304 Hobby Home Decor KCN1,1,0,visible,,Kệ chữ nhật để đồ nhà tắm dán tường inox 304 Hobby Home Decor KCN1Thông tin kỹ thuậtChất liệu: Inox 304 bóngTải tối đa 5kgKích thước trong hình sản phẩmTrọng lượng: 426gramKeo dán siêu dính đ...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,210000,299000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/21/01/23/611f614fa2cc91a6e046ae5c4ae28650.jpg,,,,,,,,,0
269024817,simple,4680915922307,Thùng Rác Thông Minh Cảm Biến Đa Năng Độ Nhạy Cao Tự Động Đóng Mở Khi Cho Rác Vào Thùng Vô Cùng Tiên Lợi FEIDASH TG6020U 10L - Thiết kế sang trọng làm đẹp không gian gia đình bạn - Quai sách cao su mềm mại không gây đau tay khi mang xách,1,0,visible,,...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,269000,480000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/33/52/b3/ebd95d656818988a3ada81ee5f727f3b.png,,,,,,,,,0
246852843,simple,9033964966700,Màng bọc thực phẩm KING WRAP 480,1,0,visible,,"Được làm từ nhựa PVC, dùng để bảo quản thực phẩm tươi ngon, tránh nhiễm vi khuẩn, an toàn vệ sinh. Màng bọc có thể chịu nhiệt độ - 60°C đến 130°C. Sản xuất tại Việt Nam, an toàn khi sử dụng.- Màng bọ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,132000,155000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/01/41/c2/9c6a6772162868e90948c3fa78922f8a.jpg,,,,,,,,,0
274683566,simple,9755888261665,Vòi Bơm Keo Chà Ron 2 Thành Phần DEMEX,1,0,visible,,"Vòi Bơm Keo Chà Ron 2 Thành Phần DEMEX là một phụ kiện sử dụng để áp dụng keo chà ron trong xây dựng và sản xuất. Keo chà ron thường được sử dụng để kết dính một loạt các vật liệu như gạch, gỗ, kim lo...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,17000,17000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/e6/bd/6f/07bcc8679917312e4fa8956a7aaf0291.jpg,,,,,,,,,0
